-5.000000 0.000000 
-4.900000 0.003042 
-4.800000 0.006120 
-4.700000 0.009269 
-4.600000 0.012525 
-4.500000 0.015924 
-4.400000 0.019499 
-4.300000 0.023284 
-4.200000 0.027312 
-4.100000 0.031615 
-4.000000 0.036222 
-3.900000 0.041162 
-3.800000 0.046463 
-3.700000 0.052147 
-3.600000 0.058237 
-3.500000 0.064752 
-3.400000 0.071707 
-3.300000 0.079114 
-3.200000 0.086981 
-3.100000 0.095312 
-3.000000 0.104104 
-2.900000 0.113353 
-2.800000 0.123047 
-2.700000 0.133168 
-2.600000 0.143695 
-2.500000 0.154598 
-2.400000 0.165844 
-2.300000 0.177391 
-2.200000 0.189195 
-2.100000 0.201203 
-2.000000 0.213359 
-1.900000 0.225600 
-1.800000 0.237861 
-1.700000 0.250070 
-1.600000 0.262153 
-1.500000 0.274035 
-1.400000 0.285637 
-1.300000 0.296880 
-1.200000 0.307684 
-1.100000 0.317971 
-1.000000 0.327663 
-0.900000 0.336686 
-0.800000 0.344970 
-0.700000 0.352448 
-0.600000 0.359061 
-0.500000 0.364753 
-0.400000 0.369477 
-0.300000 0.373193 
-0.200000 0.375871 
-0.100000 0.377486 
-0.000000 0.378026 
0.100000 0.377486 
0.200000 0.375870 
0.300000 0.373193 
0.400000 0.369476 
0.500000 0.364752 
0.600000 0.359060 
0.700000 0.352447 
0.800000 0.344968 
0.900000 0.336684 
1.000000 0.327660 
1.100000 0.317968 
1.200000 0.307680 
1.300000 0.296875 
1.400000 0.285631 
1.500000 0.274027 
1.600000 0.262143 
1.700000 0.250057 
1.800000 0.237845 
1.900000 0.225581 
2.000000 0.213336 
2.100000 0.201175 
2.200000 0.189160 
2.300000 0.177348 
2.400000 0.165790 
2.500000 0.154533 
2.600000 0.143616 
2.700000 0.133072 
2.800000 0.122931 
2.900000 0.113214 
3.000000 0.103937 
3.100000 0.095111 
3.200000 0.086742 
3.300000 0.078829 
3.400000 0.071369 
3.500000 0.064352 
3.600000 0.057765 
3.700000 0.051592 
3.800000 0.045811 
3.900000 0.040401 
4.000000 0.035335 
4.100000 0.030585 
4.200000 0.026120 
4.300000 0.021908 
4.400000 0.017916 
4.500000 0.014108 
4.600000 0.010450 
4.700000 0.006904 
4.800000 0.003433 
4.900000 0.000000 
