0.000000 0.000000 
0.010000 0.002649 
0.020000 0.005290 
0.030000 0.007937 
0.040000 0.010559 
0.050000 0.013192 
0.060000 0.015786 
0.070000 0.018394 
0.080000 0.020948 
0.090000 0.023523 
0.100000 0.026027 
0.110000 0.028556 
0.120000 0.031000 
0.130000 0.033475 
0.140000 0.035849 
0.150000 0.038259 
0.160000 0.040554 
0.170000 0.042889 
0.180000 0.045095 
0.190000 0.047346 
0.200000 0.049455 
0.210000 0.051612 
0.220000 0.053615 
0.230000 0.055671 
0.240000 0.057560 
0.250000 0.059506 
0.260000 0.061273 
0.270000 0.063100 
0.280000 0.064739 
0.290000 0.066441 
0.300000 0.067944 
0.310000 0.069515 
0.320000 0.070876 
0.330000 0.072308 
0.340000 0.073523 
0.350000 0.074810 
0.360000 0.075873 
0.370000 0.077011 
0.380000 0.077918 
0.390000 0.078902 
0.400000 0.079649 
0.410000 0.080475 
0.420000 0.081060 
0.430000 0.081724 
0.440000 0.082144 
0.450000 0.082645 
0.460000 0.082897 
0.470000 0.083232 
0.480000 0.083317 
0.490000 0.083484 
0.500000 0.083401 
0.510000 0.083400 
0.520000 0.083149 
0.530000 0.082980 
0.540000 0.082562 
0.550000 0.082226 
0.560000 0.081643 
0.570000 0.081141 
0.580000 0.080396 
0.590000 0.079729 
0.600000 0.078824 
0.610000 0.077997 
0.620000 0.076935 
0.630000 0.075950 
0.640000 0.074736 
0.650000 0.073597 
0.660000 0.072237 
0.670000 0.070948 
0.680000 0.069446 
0.690000 0.068013 
0.700000 0.066376 
0.710000 0.064805 
0.720000 0.063038 
0.730000 0.061335 
0.740000 0.059447 
0.750000 0.057618 
0.760000 0.055617 
0.770000 0.053670 
0.780000 0.051562 
0.790000 0.049505 
0.800000 0.047300 
0.810000 0.045141 
0.820000 0.042847 
0.830000 0.040595 
0.840000 0.038222 
0.850000 0.035886 
0.860000 0.033442 
0.870000 0.031032 
0.880000 0.028529 
0.890000 0.026053 
0.900000 0.023500 
0.910000 0.020970 
0.920000 0.018377 
0.930000 0.015802 
0.940000 0.013179 
0.950000 0.010570 
0.960000 0.007929 
0.970000 0.005296 
0.980000 0.002646 
0.990000 0.000000 
