0.000000 0.000000 
0.010000 0.019805 
0.020000 0.039589 
0.030000 0.059334 
0.040000 0.079019 
0.050000 0.098624 
0.060000 0.118129 
0.070000 0.137516 
0.080000 0.156763 
0.090000 0.175854 
0.100000 0.194765 
0.110000 0.213483 
0.120000 0.231982 
0.130000 0.250251 
0.140000 0.268264 
0.150000 0.286012 
0.160000 0.303467 
0.170000 0.320623 
0.180000 0.337450 
0.190000 0.353945 
0.200000 0.370077 
0.210000 0.385845 
0.220000 0.401218 
0.230000 0.416197 
0.240000 0.430750 
0.250000 0.444881 
0.260000 0.458555 
0.270000 0.471783 
0.280000 0.484525 
0.290000 0.496796 
0.300000 0.508556 
0.310000 0.519823 
0.320000 0.530555 
0.330000 0.540773 
0.340000 0.550433 
0.350000 0.559562 
0.360000 0.568113 
0.370000 0.576117 
0.380000 0.583525 
0.390000 0.590372 
0.400000 0.596607 
0.410000 0.602271 
0.420000 0.607309 
0.430000 0.611766 
0.440000 0.615585 
0.450000 0.618819 
0.460000 0.621404 
0.470000 0.623399 
0.480000 0.624739 
0.490000 0.625488 
0.500000 0.625577 
0.510000 0.625075 
0.520000 0.623910 
0.530000 0.622158 
0.540000 0.619743 
0.550000 0.616746 
0.560000 0.613089 
0.570000 0.608857 
0.580000 0.603971 
0.590000 0.598520 
0.600000 0.592422 
0.610000 0.585770 
0.620000 0.578483 
0.630000 0.570656 
0.640000 0.562207 
0.650000 0.553234 
0.660000 0.543654 
0.670000 0.533568 
0.680000 0.522894 
0.690000 0.511734 
0.700000 0.500007 
0.710000 0.487816 
0.720000 0.475082 
0.730000 0.461907 
0.740000 0.448216 
0.750000 0.434109 
0.760000 0.419513 
0.770000 0.404530 
0.780000 0.389089 
0.790000 0.373289 
0.800000 0.357064 
0.810000 0.340510 
0.820000 0.323568 
0.830000 0.306326 
0.840000 0.288735 
0.850000 0.270876 
0.860000 0.252707 
0.870000 0.234304 
0.880000 0.215632 
0.890000 0.196761 
0.900000 0.177662 
0.910000 0.158400 
0.920000 0.138954 
0.930000 0.119380 
0.940000 0.099668 
0.950000 0.079864 
0.960000 0.059967 
0.970000 0.040015 
0.980000 0.020017 
0.990000 0.000000 
