0.000000 0.000000 
0.010000 0.000969 
0.020000 0.001927 
0.030000 0.002905 
0.040000 0.003846 
0.050000 0.004828 
0.060000 0.005749 
0.070000 0.006732 
0.080000 0.007630 
0.090000 0.008609 
0.100000 0.009479 
0.110000 0.010451 
0.120000 0.011291 
0.130000 0.012251 
0.140000 0.013057 
0.150000 0.014002 
0.160000 0.014770 
0.170000 0.015696 
0.180000 0.016424 
0.190000 0.017327 
0.200000 0.018012 
0.210000 0.018889 
0.220000 0.019527 
0.230000 0.020374 
0.240000 0.020964 
0.250000 0.021777 
0.260000 0.022316 
0.270000 0.023093 
0.280000 0.023579 
0.290000 0.024315 
0.300000 0.024746 
0.310000 0.025440 
0.320000 0.025814 
0.330000 0.026462 
0.340000 0.026778 
0.350000 0.027378 
0.360000 0.027634 
0.370000 0.028184 
0.380000 0.028379 
0.390000 0.028876 
0.400000 0.029009 
0.410000 0.029451 
0.420000 0.029523 
0.430000 0.029909 
0.440000 0.029918 
0.450000 0.030245 
0.460000 0.030192 
0.470000 0.030460 
0.480000 0.030345 
0.490000 0.030552 
0.500000 0.030376 
0.510000 0.030522 
0.520000 0.030284 
0.530000 0.030368 
0.540000 0.030070 
0.550000 0.030092 
0.560000 0.029735 
0.570000 0.029695 
0.580000 0.029281 
0.590000 0.029178 
0.600000 0.028709 
0.610000 0.028544 
0.620000 0.028021 
0.630000 0.027795 
0.640000 0.027220 
0.650000 0.026934 
0.660000 0.026309 
0.670000 0.025964 
0.680000 0.025293 
0.690000 0.024890 
0.700000 0.024175 
0.710000 0.023716 
0.720000 0.022959 
0.730000 0.022446 
0.740000 0.021651 
0.750000 0.021086 
0.760000 0.020256 
0.770000 0.019641 
0.780000 0.018779 
0.790000 0.018117 
0.800000 0.017227 
0.810000 0.016520 
0.820000 0.015605 
0.830000 0.014856 
0.840000 0.013921 
0.850000 0.013133 
0.860000 0.012180 
0.870000 0.011357 
0.880000 0.010390 
0.890000 0.009535 
0.900000 0.008559 
0.910000 0.007674 
0.920000 0.006693 
0.930000 0.005783 
0.940000 0.004800 
0.950000 0.003868 
0.960000 0.002888 
0.970000 0.001938 
0.980000 0.000964 
0.990000 0.000000 
