-5.000000 0.000000 
-4.900000 0.004042 
-4.800000 0.008115 
-4.700000 0.012248 
-4.600000 0.016472 
-4.500000 0.020815 
-4.400000 0.025306 
-4.300000 0.029973 
-4.200000 0.034840 
-4.100000 0.039933 
-4.000000 0.045275 
-3.900000 0.050885 
-3.800000 0.056783 
-3.700000 0.062984 
-3.600000 0.069501 
-3.500000 0.076345 
-3.400000 0.083524 
-3.300000 0.091040 
-3.200000 0.098894 
-3.100000 0.107083 
-3.000000 0.115600 
-2.900000 0.124432 
-2.800000 0.133565 
-2.700000 0.142978 
-2.600000 0.152649 
-2.500000 0.162549 
-2.400000 0.172646 
-2.300000 0.182905 
-2.200000 0.193285 
-2.100000 0.203744 
-2.000000 0.214234 
-1.900000 0.224707 
-1.800000 0.235110 
-1.700000 0.245390 
-1.600000 0.255490 
-1.500000 0.265354 
-1.400000 0.274924 
-1.300000 0.284142 
-1.200000 0.292952 
-1.100000 0.301297 
-1.000000 0.309123 
-0.900000 0.316378 
-0.800000 0.323013 
-0.700000 0.328983 
-0.600000 0.334246 
-0.500000 0.338764 
-0.400000 0.342507 
-0.300000 0.345446 
-0.200000 0.347561 
-0.100000 0.348836 
-0.000000 0.349262 
0.100000 0.348835 
0.200000 0.347560 
0.300000 0.345444 
0.400000 0.342504 
0.500000 0.338761 
0.600000 0.334242 
0.700000 0.328978 
0.800000 0.323007 
0.900000 0.316370 
1.000000 0.309113 
1.100000 0.301285 
1.200000 0.292937 
1.300000 0.284124 
1.400000 0.274902 
1.500000 0.265328 
1.600000 0.255458 
1.700000 0.245351 
1.800000 0.235064 
1.900000 0.224651 
2.000000 0.214167 
2.100000 0.203663 
2.200000 0.193189 
2.300000 0.182791 
2.400000 0.172511 
2.500000 0.162389 
2.600000 0.152460 
2.700000 0.142756 
2.800000 0.133304 
2.900000 0.124127 
3.000000 0.115243 
3.100000 0.106669 
3.200000 0.098413 
3.300000 0.090483 
3.400000 0.082880 
3.500000 0.075604 
3.600000 0.068649 
3.700000 0.062008 
3.800000 0.055667 
3.900000 0.049614 
4.000000 0.043830 
4.100000 0.038296 
4.200000 0.032989 
4.300000 0.027886 
4.400000 0.022960 
4.500000 0.018184 
4.600000 0.013531 
4.700000 0.008969 
4.800000 0.004469 
4.900000 0.000000 
