-5.000000 0.000000 
-4.900000 0.005930 
-4.800000 0.011872 
-4.700000 0.017839 
-4.600000 0.023843 
-4.500000 0.029895 
-4.400000 0.036005 
-4.300000 0.042185 
-4.200000 0.048443 
-4.100000 0.054786 
-4.000000 0.061223 
-3.900000 0.067758 
-3.800000 0.074397 
-3.700000 0.081140 
-3.600000 0.087990 
-3.500000 0.094946 
-3.400000 0.102005 
-3.300000 0.109164 
-3.200000 0.116415 
-3.100000 0.123752 
-3.000000 0.131165 
-2.900000 0.138643 
-2.800000 0.146171 
-2.700000 0.153736 
-2.600000 0.161320 
-2.500000 0.168905 
-2.400000 0.176472 
-2.300000 0.183999 
-2.200000 0.191464 
-2.100000 0.198844 
-2.000000 0.206114 
-1.900000 0.213250 
-1.800000 0.220226 
-1.700000 0.227015 
-1.600000 0.233592 
-1.500000 0.239930 
-1.400000 0.246004 
-1.300000 0.251787 
-1.200000 0.257256 
-1.100000 0.262386 
-1.000000 0.267153 
-0.900000 0.271538 
-0.800000 0.275518 
-0.700000 0.279076 
-0.600000 0.282195 
-0.500000 0.284859 
-0.400000 0.287057 
-0.300000 0.288776 
-0.200000 0.290010 
-0.100000 0.290751 
-0.000000 0.290996 
0.100000 0.290743 
0.200000 0.289994 
0.300000 0.288753 
0.400000 0.287025 
0.500000 0.284818 
0.600000 0.282143 
0.700000 0.279014 
0.800000 0.275444 
0.900000 0.271450 
1.000000 0.267051 
1.100000 0.262266 
1.200000 0.257118 
1.300000 0.251628 
1.400000 0.245821 
1.500000 0.239721 
1.600000 0.233354 
1.700000 0.226744 
1.800000 0.219918 
1.900000 0.212902 
2.000000 0.205720 
2.100000 0.198399 
2.200000 0.190963 
2.300000 0.183436 
2.400000 0.175841 
2.500000 0.168199 
2.600000 0.160531 
2.700000 0.152856 
2.800000 0.145192 
2.900000 0.137555 
3.000000 0.129959 
3.100000 0.122417 
3.200000 0.114940 
3.300000 0.107538 
3.400000 0.100216 
3.500000 0.092981 
3.600000 0.085836 
3.700000 0.078784 
3.800000 0.071824 
3.900000 0.064955 
4.000000 0.058174 
4.100000 0.051477 
4.200000 0.044858 
4.300000 0.038309 
4.400000 0.031824 
4.500000 0.025392 
4.600000 0.019005 
4.700000 0.012651 
4.800000 0.006320 
4.900000 0.000000 
