81000.000000 8116984946201417.000000 102078982776.608276 0.000000
82000.000000 8219063928978025.000000 102078982777.077164 0.000000
83000.000000 8321142911755102.000000 102078982777.528793 0.000000
84000.000000 8423221894532631.000000 102078982777.964005 0.000000
85000.000000 8525300877310595.000000 102078982778.383591 0.000000
86000.000000 8627379860088979.000000 102078982778.788284 0.000000
87000.000000 8729458842867767.000000 102078982779.178772 0.000000
88000.000000 8831537825646946.000000 102078982779.555725 0.000000
89000.000000 8933616808426502.000000 102078982779.919754 0.000000
90000.000000 9035695791206422.000000 102078982780.271454 0.000000
91000.000000 9137774773986694.000000 102078982780.611374 0.000000
92000.000000 9239853756767306.000000 102078982780.940018 0.000000
93000.000000 9341932739548246.000000 102078982781.257889 0.000000
94000.000000 9444011722329504.000000 102078982781.565460 0.000000
95000.000000 9546090705111070.000000 102078982781.863159 0.000000
96000.000000 9648169687892934.000000 102078982782.151413 0.000000
97000.000000 9750248670675086.000000 102078982782.430618 0.000000
98000.000000 9852327653457516.000000 102078982782.701141 0.000000
99000.000000 9954406636240218.000000 102078982782.963348 0.000000
100000.000000 10056485619023182.000000 102078982783.217560 0.000000
101000.000000 10158564601806400.000000 102078982783.464111 0.000000
102000.000000 10260643584589864.000000 102078982783.703308 0.000000
103000.000000 10362722567373568.000000 102078982783.935440 0.000000
104000.000000 10464801550157504.000000 102078982784.160782 0.000000
105000.000000 10566880532941664.000000 102078982784.379593 0.000000
106000.000000 10668959515726044.000000 102078982784.592117 0.000000
107000.000000 10771038498510636.000000 102078982784.798599 0.000000
108000.000000 10873117481295434.000000 102078982784.999268 0.000000
109000.000000 10975196464080434.000000 102078982785.194336 0.000000
110000.000000 11077275446865628.000000 102078982785.384018 0.000000
111000.000000 11179354429651012.000000 102078982785.568497 0.000000
112000.000000 11281433412436580.000000 102078982785.747971 0.000000
113000.000000 11383512395222328.000000 102078982785.922623 0.000000
114000.000000 11485591378008250.000000 102078982786.092606 0.000000
115000.000000 11587670360794342.000000 102078982786.258102 0.000000
116000.000000 11689749343580600.000000 102078982786.419266 0.000000
117000.000000 11791828326367020.000000 102078982786.576248 0.000000
118000.000000 11893907309153596.000000 102078982786.729187 0.000000
119000.000000 11995986291940326.000000 102078982786.878220 0.000000
120000.000000 12098065274727204.000000 102078982787.023483 0.000000
121000.000000 12200144257514228.000000 102078982787.165100 0.000000
122000.000000 12302223240301394.000000 102078982787.303192 0.000000
123000.000000 12404302223088698.000000 102078982787.437866 0.000000
124000.000000 12506381205876136.000000 102078982787.569244 0.000000
125000.000000 12608460188663706.000000 102078982787.697433 0.000000
126000.000000 12710539171451404.000000 102078982787.822540 0.000000
127000.000000 12812618154239226.000000 102078982787.944656 0.000000
128000.000000 12914697137027170.000000 102078982788.063873 0.000000
129000.000000 13016776119815234.000000 102078982788.180283 0.000000
130000.000000 13118855102603414.000000 102078982788.293976 0.000000
131000.000000 13220934085391708.000000 102078982788.405045 0.000000
132000.000000 13323013068180114.000000 102078982788.513550 0.000000
133000.000000 13425092050968628.000000 102078982788.619583 0.000000
134000.000000 13527171033757248.000000 102078982788.723221 0.000000
135000.000000 13629250016545972.000000 102078982788.824524 0.000000
136000.000000 13731328999334796.000000 102078982788.923569 0.000000
137000.000000 13833407982123720.000000 102078982789.020416 0.000000
138000.000000 13935486964912740.000000 102078982789.115143 0.000000
139000.000000 14037565947701856.000000 102078982789.207794 0.000000
140000.000000 14139644930491064.000000 102078982789.298447 0.000000
141000.000000 14241723913280362.000000 102078982789.387146 0.000000
142000.000000 14343802896069750.000000 102078982789.473953 0.000000
143000.000000 14445881878859224.000000 102078982789.558929 0.000000
144000.000000 14547960861648782.000000 102078982789.642105 0.000000
145000.000000 14650039844438424.000000 102078982789.723541 0.000000
146000.000000 14752118827228148.000000 102078982789.803299 0.000000
147000.000000 14854197810017952.000000 102078982789.881409 0.000000
148000.000000 14956276792807834.000000 102078982789.957916 0.000000
149000.000000 15058355775597792.000000 102078982790.032867 0.000000
150000.000000 15160434758387824.000000 102078982790.106308 0.000000
151000.000000 15262513741177930.000000 102078982790.178268 0.000000
152000.000000 15364592723968108.000000 102078982790.248795 0.000000
153000.000000 15466671706758356.000000 102078982790.317932 0.000000
154000.000000 15568750689548674.000000 102078982790.385712 0.000000
155000.000000 15670829672339060.000000 102078982790.452164 0.000000
156000.000000 15772908655129512.000000 102078982790.517319 0.000000
157000.000000 15874987637920030.000000 102078982790.581223 0.000000
158000.000000 15977066620710612.000000 102078982790.643906 0.000000
159000.000000 16079145603501256.000000 102078982790.705383 0.000000
160000.000000 16181224586291962.000000 102078982790.765701 0.000000
161000.000000 16283303569082728.000000 102078982790.824890 0.000000
162000.000000 16385382551873552.000000 102078982790.882965 0.000000
163000.000000 16487461534664434.000000 102078982790.939972 0.000000
164000.000000 16589540517455374.000000 102078982790.995926 0.000000
165000.000000 16691619500246370.000000 102078982791.050842 0.000000
166000.000000 16793698483037420.000000 102078982791.104767 0.000000
167000.000000 16895777465828524.000000 102078982791.157715 0.000000
168000.000000 16997856448619682.000000 102078982791.209702 0.000000
169000.000000 17099935431410892.000000 102078982791.260757 0.000000
170000.000000 17202014414202152.000000 102078982791.310913 0.000000
171000.000000 17304093396993462.000000 102078982791.360168 0.000000
172000.000000 17406172379784822.000000 102078982791.408569 0.000000
173000.000000 17508251362576230.000000 102078982791.456116 0.000000
174000.000000 17610330345367686.000000 102078982791.502838 0.000000
175000.000000 17712409328159188.000000 102078982791.548752 0.000000
176000.000000 17814488310950736.000000 102078982791.593872 0.000000
177000.000000 17916567293742330.000000 102078982791.638229 0.000000
178000.000000 18018646276533968.000000 102078982791.681824 0.000000
179000.000000 18120725259325648.000000 102078982791.724686 0.000000
180000.000000 18222804242117372.000000 102078982791.766830 0.000000
181000.000000 18324883224909140.000000 102078982791.808273 0.000000
182000.000000 18426962207700948.000000 102078982791.849030 0.000000
183000.000000 18529041190492796.000000 102078982791.889099 0.000000
184000.000000 18631120173284684.000000 102078982791.928513 0.000000
185000.000000 18733199156076612.000000 102078982791.967285 0.000000
186000.000000 18835278138868580.000000 102078982792.005432 0.000000
187000.000000 18937357121660584.000000 102078982792.042953 0.000000
188000.000000 19039436104452628.000000 102078982792.079880 0.000000
189000.000000 19141515087244708.000000 102078982792.116211 0.000000
190000.000000 19243594070036824.000000 102078982792.151962 0.000000
191000.000000 19345673052828976.000000 102078982792.187149 0.000000
192000.000000 19447752035621164.000000 102078982792.221786 0.000000
193000.000000 19549831018413384.000000 102078982792.255875 0.000000
194000.000000 19651910001205640.000000 102078982792.289429 0.000000
195000.000000 19753988983997928.000000 102078982792.322464 0.000000
196000.000000 19856067966790252.000000 102078982792.354996 0.000000
197000.000000 19958146949582608.000000 102078982792.387024 0.000000
198000.000000 20060225932374996.000000 102078982792.418564 0.000000
199000.000000 20162304915167416.000000 102078982792.449631 0.000000
200000.000000 20264383897959864.000000 102078982792.480225 0.000000
201000.000000 20366462880752344.000000 102078982792.510361 0.000000
202000.000000 20468541863544856.000000 102078982792.540039 0.000000
203000.000000 20570620846337396.000000 102078982792.569275 0.000000
204000.000000 20672699829129964.000000 102078982792.598083 0.000000
205000.000000 20774778811922564.000000 102078982792.626465 0.000000
206000.000000 20876857794715192.000000 102078982792.654434 0.000000
207000.000000 20978936777507848.000000 102078982792.681992 0.000000
208000.000000 21081015760300532.000000 102078982792.709152 0.000000
209000.000000 21183094743093240.000000 102078982792.735916 0.000000
210000.000000 21285173725885976.000000 102078982792.762299 0.000000
211000.000000 21387252708678740.000000 102078982792.788300 0.000000
212000.000000 21489331691471528.000000 102078982792.813934 0.000000
213000.000000 21591410674264340.000000 102078982792.839203 0.000000
214000.000000 21693489657057180.000000 102078982792.864120 0.000000
215000.000000 21795568639850044.000000 102078982792.888687 0.000000
216000.000000 21897647622642932.000000 102078982792.912903 0.000000
217000.000000 21999726605435844.000000 102078982792.936783 0.000000
218000.000000 22101805588228780.000000 102078982792.960327 0.000000
219000.000000 22203884571021740.000000 102078982792.983551 0.000000
220000.000000 22305963553814724.000000 102078982793.006454 0.000000
221000.000000 22408042536607732.000000 102078982793.029053 0.000000
222000.000000 22510121519400760.000000 102078982793.051346 0.000000
223000.000000 22612200502193812.000000 102078982793.073334 0.000000
224000.000000 22714279484986884.000000 102078982793.095016 0.000000
225000.000000 22816358467779980.000000 102078982793.116409 0.000000
226000.000000 22918437450573096.000000 102078982793.137527 0.000000
227000.000000 23020516433366232.000000 102078982793.158356 0.000000
228000.000000 23122595416159392.000000 102078982793.178909 0.000000
229000.000000 23224674398952572.000000 102078982793.199188 0.000000
230000.000000 23326753381745772.000000 102078982793.219208 0.000000
231000.000000 23428832364538992.000000 102078982793.238968 0.000000
232000.000000 23530911347332232.000000 102078982793.258469 0.000000
233000.000000 23632990330125492.000000 102078982793.277710 0.000000
234000.000000 23735069312918768.000000 102078982793.296707 0.000000
235000.000000 23837148295712064.000000 102078982793.315460 0.000000
236000.000000 23939227278505380.000000 102078982793.333969 0.000000
237000.000000 24041306261298712.000000 102078982793.352249 0.000000
238000.000000 24143385244092064.000000 102078982793.370300 0.000000
239000.000000 24245464226885436.000000 102078982793.388123 0.000000
240000.000000 24347543209678824.000000 102078982793.405716 0.000000
241000.000000 24449622192472228.000000 102078982793.423096 0.000000
242000.000000 24551701175265652.000000 102078982793.440247 0.000000
243000.000000 24653780158059092.000000 102078982793.457184 0.000000
244000.000000 24755859140852548.000000 102078982793.473923 0.000000
245000.000000 24857938123646020.000000 102078982793.490448 0.000000
246000.000000 24960017106439512.000000 102078982793.506775 0.000000
247000.000000 25062096089233020.000000 102078982793.522903 0.000000
248000.000000 25164175072026544.000000 102078982793.538834 0.000000
249000.000000 25266254054820084.000000 102078982793.554565 0.000000
250000.000000 25368333037613640.000000 102078982793.570114 0.000000
251000.000000 25470412020407212.000000 102078982793.585480 0.000000
252000.000000 25572491003200796.000000 102078982793.600662 0.000000
253000.000000 25674569985994396.000000 102078982793.615662 0.000000
254000.000000 25776648968788012.000000 102078982793.630478 0.000000
255000.000000 25878727951581644.000000 102078982793.645126 0.000000
256000.000000 25980806934375288.000000 102078982793.659592 0.000000
257000.000000 26082885917168948.000000 102078982793.673889 0.000000
258000.000000 26184964899962620.000000 102078982793.688019 0.000000
259000.000000 26287043882756308.000000 102078982793.701981 0.000000
260000.000000 26389122865550008.000000 102078982793.715790 0.000000
261000.000000 26491201848343724.000000 102078982793.729431 0.000000
262000.000000 26593280831137452.000000 102078982793.742920 0.000000
263000.000000 26695359813931196.000000 102078982793.756256 0.000000
264000.000000 26797438796724952.000000 102078982793.769440 0.000000
265000.000000 26899517779518720.000000 102078982793.782471 0.000000
266000.000000 27001596762312504.000000 102078982793.795349 0.000000
267000.000000 27103675745106300.000000 102078982793.808090 0.000000
268000.000000 27205754727900108.000000 102078982793.820679 0.000000
269000.000000 27307833710693928.000000 102078982793.833130 0.000000
270000.000000 27409912693487760.000000 102078982793.845444 0.000000
271000.000000 27511991676281604.000000 102078982793.857620 0.000000
272000.000000 27614070659075460.000000 102078982793.869659 0.000000
273000.000000 27716149641869328.000000 102078982793.881561 0.000000
274000.000000 27818228624663208.000000 102078982793.893341 0.000000
275000.000000 27920307607457100.000000 102078982793.904984 0.000000
276000.000000 28022386590251004.000000 102078982793.916504 0.000000
277000.000000 28124465573044920.000000 102078982793.927902 0.000000
278000.000000 28226544555838848.000000 102078982793.939178 0.000000
279000.000000 28328623538632788.000000 102078982793.950333 0.000000
280000.000000 28430702521426740.000000 102078982793.961365 0.000000
281000.000000 28532781504220700.000000 102078982793.972275 0.000000
282000.000000 28634860487014672.000000 102078982793.983063 0.000000
283000.000000 28736939469808656.000000 102078982793.993744 0.000000
284000.000000 28839018452602648.000000 102078982794.004303 0.000000
285000.000000 28941097435396652.000000 102078982794.014755 0.000000
286000.000000 29043176418190668.000000 102078982794.025101 0.000000
287000.000000 29145255400984692.000000 102078982794.035339 0.000000
288000.000000 29247334383778728.000000 102078982794.045471 0.000000
289000.000000 29349413366572772.000000 102078982794.055496 0.000000
290000.000000 29451492349366828.000000 102078982794.065414 0.000000
291000.000000 29553571332160892.000000 102078982794.075226 0.000000
292000.000000 29655650314954968.000000 102078982794.084946 0.000000
293000.000000 29757729297749052.000000 102078982794.094559 0.000000
294000.000000 29859808280543148.000000 102078982794.104080 0.000000
295000.000000 29961887263337252.000000 102078982794.113495 0.000000
296000.000000 30063966246131364.000000 102078982794.122818 0.000000
297000.000000 30166045228925488.000000 102078982794.132050 0.000000
298000.000000 30268124211719620.000000 102078982794.141190 0.000000
299000.000000 30370203194513760.000000 102078982794.150238 0.000000
300000.000000 30472282177307912.000000 102078982794.159195 0.000000
301000.000000 30574361160102072.000000 102078982794.168060 0.000000
302000.000000 30676440142896240.000000 102078982794.176834 0.000000
303000.000000 30778519125690416.000000 102078982794.185516 0.000000
304000.000000 30880598108484600.000000 102078982794.194122 0.000000
305000.000000 30982677091278796.000000 102078982794.202637 0.000000
306000.000000 31084756074073000.000000 102078982794.211075 0.000000
307000.000000 31186835056867212.000000 102078982794.219421 0.000000
308000.000000 31288914039661432.000000 102078982794.227692 0.000000
309000.000000 31390993022455660.000000 102078982794.235870 0.000000
310000.000000 31493072005249896.000000 102078982794.243973 0.000000
311000.000000 31595150988044140.000000 102078982794.251999 0.000000
312000.000000 31697229970838392.000000 102078982794.259949 0.000000
313000.000000 31799308953632652.000000 102078982794.267822 0.000000
314000.000000 31901387936426920.000000 102078982794.275620 0.000000
315000.000000 32003466919221196.000000 102078982794.283340 0.000000
316000.000000 32105545902015480.000000 102078982794.290985 0.000000
317000.000000 32207624884809772.000000 102078982794.298569 0.000000
318000.000000 32309703867604072.000000 102078982794.306076 0.000000
319000.000000 32411782850398380.000000 102078982794.313507 0.000000
320000.000000 32513861833192692.000000 102078982794.320877 0.000000
321000.000000 32615940815987012.000000 102078982794.328171 0.000000
322000.000000 32718019798781340.000000 102078982794.335403 0.000000
323000.000000 32820098781575676.000000 102078982794.342560 0.000000
324000.000000 32922177764370020.000000 102078982794.349655 0.000000
325000.000000 33024256747164368.000000 102078982794.356689 0.000000
326000.000000 33126335729958724.000000 102078982794.363647 0.000000
327000.000000 33228414712753088.000000 102078982794.370544 0.000000
328000.000000 33330493695547460.000000 102078982794.377380 0.000000
329000.000000 33432572678341836.000000 102078982794.384155 0.000000
330000.000000 33534651661136220.000000 102078982794.390869 0.000000
331000.000000 33636730643930612.000000 102078982794.397522 0.000000
332000.000000 33738809626725008.000000 102078982794.404114 0.000000
333000.000000 33840888609519412.000000 102078982794.410645 0.000000
334000.000000 33942967592313824.000000 102078982794.417114 0.000000
335000.000000 34045046575108240.000000 102078982794.423523 0.000000
336000.000000 34147125557902664.000000 102078982794.429871 0.000000
337000.000000 34249204540697092.000000 102078982794.436172 0.000000
338000.000000 34351283523491528.000000 102078982794.442413 0.000000
339000.000000 34453362506285972.000000 102078982794.448593 0.000000
340000.000000 34555441489080420.000000 102078982794.454727 0.000000
341000.000000 34657520471874876.000000 102078982794.460800 0.000000
342000.000000 34759599454669336.000000 102078982794.466827 0.000000
343000.000000 34861678437463804.000000 102078982794.472794 0.000000
344000.000000 34963757420258276.000000 102078982794.478714 0.000000
345000.000000 35065836403052756.000000 102078982794.484573 0.000000
346000.000000 35167915385847240.000000 102078982794.490387 0.000000
347000.000000 35269994368641732.000000 102078982794.496155 0.000000
348000.000000 35372073351436228.000000 102078982794.501877 0.000000
349000.000000 35474152334230728.000000 102078982794.507538 0.000000
350000.000000 35576231317025236.000000 102078982794.513153 0.000000
351000.000000 35678310299819748.000000 102078982794.518723 0.000000
352000.000000 35780389282614268.000000 102078982794.524246 0.000000
353000.000000 35882468265408792.000000 102078982794.529724 0.000000
354000.000000 35984547248203320.000000 102078982794.535156 0.000000
355000.000000 36086626230997856.000000 102078982794.540543 0.000000
356000.000000 36188705213792400.000000 102078982794.545883 0.000000
357000.000000 36290784196586944.000000 102078982794.551178 0.000000
358000.000000 36392863179381496.000000 102078982794.556427 0.000000
359000.000000 36494942162176056.000000 102078982794.561630 0.000000
360000.000000 36597021144970616.000000 102078982794.566788 0.000000
361000.000000 36699100127765184.000000 102078982794.571899 0.000000
362000.000000 36801179110559752.000000 102078982794.576965 0.000000
363000.000000 36903258093354328.000000 102078982794.582001 0.000000
364000.000000 37005337076148912.000000 102078982794.586990 0.000000
365000.000000 37107416058943496.000000 102078982794.591934 0.000000
366000.000000 37209495041738088.000000 102078982794.596848 0.000000
367000.000000 37311574024532688.000000 102078982794.601715 0.000000
368000.000000 37413653007327288.000000 102078982794.606537 0.000000
369000.000000 37515731990121896.000000 102078982794.611328 0.000000
370000.000000 37617810972916504.000000 102078982794.616074 0.000000
371000.000000 37719889955711120.000000 102078982794.620789 0.000000
372000.000000 37821968938505744.000000 102078982794.625458 0.000000
373000.000000 37924047921300368.000000 102078982794.630096 0.000000
374000.000000 38026126904095000.000000 102078982794.634689 0.000000
375000.000000 38128205886889632.000000 102078982794.639252 0.000000
376000.000000 38230284869684272.000000 102078982794.643768 0.000000
377000.000000 38332363852478912.000000 102078982794.648254 0.000000
378000.000000 38434442835273560.000000 102078982794.652710 0.000000
379000.000000 38536521818068216.000000 102078982794.657120 0.000000
380000.000000 38638600800862872.000000 102078982794.661499 0.000000
381000.000000 38740679783657536.000000 102078982794.665848 0.000000
382000.000000 38842758766452200.000000 102078982794.670166 0.000000
383000.000000 38944837749246872.000000 102078982794.674438 0.000000
384000.000000 39046916732041544.000000 102078982794.678680 0.000000
385000.000000 39148995714836224.000000 102078982794.682892 0.000000
386000.000000 39251074697630904.000000 102078982794.687073 0.000000
387000.000000 39353153680425592.000000 102078982794.691223 0.000000
388000.000000 39455232663220280.000000 102078982794.695343 0.000000
389000.000000 39557311646014976.000000 102078982794.699432 0.000000
390000.000000 39659390628809672.000000 102078982794.703476 0.000000
391000.000000 39761469611604376.000000 102078982794.707489 0.000000
392000.000000 39863548594399080.000000 102078982794.711472 0.000000
393000.000000 39965627577193792.000000 102078982794.715424 0.000000
394000.000000 40067706559988504.000000 102078982794.719345 0.000000
395000.000000 40169785542783224.000000 102078982794.723236 0.000000
396000.000000 40271864525577944.000000 102078982794.727112 0.000000
397000.000000 40373943508372672.000000 102078982794.730957 0.000000
398000.000000 40476022491167400.000000 102078982794.734772 0.000000
399000.000000 40578101473962136.000000 102078982794.738556 0.000000
400000.000000 40680180456756872.000000 102078982794.742310 0.000000
401000.000000 40782259439551616.000000 102078982794.746033 0.000000
402000.000000 40884338422346360.000000 102078982794.749725 0.000000
403000.000000 40986417405141112.000000 102078982794.753387 0.000000
404000.000000 41088496387935864.000000 102078982794.757034 0.000000
405000.000000 41190575370730624.000000 102078982794.760651 0.000000
406000.000000 41292654353525384.000000 102078982794.764236 0.000000
407000.000000 41394733336320152.000000 102078982794.767792 0.000000
408000.000000 41496812319114920.000000 102078982794.771332 0.000000
409000.000000 41598891301909688.000000 102078982794.774841 0.000000
410000.000000 41700970284704464.000000 102078982794.778320 0.000000
411000.000000 41803049267499240.000000 102078982794.781784 0.000000
412000.000000 41905128250294024.000000 102078982794.785217 0.000000
413000.000000 42007207233088808.000000 102078982794.788620 0.000000
414000.000000 42109286215883600.000000 102078982794.792007 0.000000
415000.000000 42211365198678392.000000 102078982794.795364 0.000000
416000.000000 42313444181473184.000000 102078982794.798691 0.000000
417000.000000 42415523164267984.000000 102078982794.802002 0.000000
418000.000000 42517602147062784.000000 102078982794.805283 0.000000
419000.000000 42619681129857592.000000 102078982794.808548 0.000000
420000.000000 42721760112652400.000000 102078982794.811783 0.000000
421000.000000 42823839095447208.000000 102078982794.815002 0.000000
422000.000000 42925918078242024.000000 102078982794.818192 0.000000
423000.000000 43027997061036840.000000 102078982794.821365 0.000000
424000.000000 43130076043831664.000000 102078982794.824509 0.000000
425000.000000 43232155026626488.000000 102078982794.827637 0.000000
426000.000000 43334234009421312.000000 102078982794.830734 0.000000
427000.000000 43436312992216144.000000 102078982794.833817 0.000000
428000.000000 43538391975010976.000000 102078982794.836884 0.000000
429000.000000 43640470957805816.000000 102078982794.839920 0.000000
430000.000000 43742549940600656.000000 102078982794.842941 0.000000
431000.000000 43844628923395496.000000 102078982794.845932 0.000000
432000.000000 43946707906190344.000000 102078982794.848907 0.000000
433000.000000 44048786888985192.000000 102078982794.851868 0.000000
434000.000000 44150865871780040.000000 102078982794.854797 0.000000
435000.000000 44252944854574896.000000 102078982794.857712 0.000000
436000.000000 44355023837369752.000000 102078982794.860611 0.000000
437000.000000 44457102820164616.000000 102078982794.863480 0.000000
438000.000000 44559181802959480.000000 102078982794.866333 0.000000
439000.000000 44661260785754344.000000 102078982794.869171 0.000000
440000.000000 44763339768549216.000000 102078982794.871979 0.000000
441000.000000 44865418751344088.000000 102078982794.874771 0.000000
442000.000000 44967497734138960.000000 102078982794.877548 0.000000
443000.000000 45069576716933840.000000 102078982794.880310 0.000000
444000.000000 45171655699728720.000000 102078982794.883057 0.000000
445000.000000 45273734682523600.000000 102078982794.885773 0.000000
446000.000000 45375813665318488.000000 102078982794.888474 0.000000
447000.000000 45477892648113376.000000 102078982794.891159 0.000000
448000.000000 45579971630908264.000000 102078982794.893829 0.000000
449000.000000 45682050613703160.000000 102078982794.896484 0.000000
450000.000000 45784129596498056.000000 102078982794.899109 0.000000
451000.000000 45886208579292952.000000 102078982794.901718 0.000000
452000.000000 45988287562087856.000000 102078982794.904312 0.000000
453000.000000 46090366544882760.000000 102078982794.906891 0.000000
454000.000000 46192445527677664.000000 102078982794.909454 0.000000
455000.000000 46294524510472576.000000 102078982794.912003 0.000000
456000.000000 46396603493267488.000000 102078982794.914536 0.000000
457000.000000 46498682476062400.000000 102078982794.917053 0.000000
458000.000000 46600761458857320.000000 102078982794.919540 0.000000
459000.000000 46702840441652240.000000 102078982794.922012 0.000000
460000.000000 46804919424447160.000000 102078982794.924469 0.000000
461000.000000 46906998407242088.000000 102078982794.926910 0.000000
462000.000000 47009077390037016.000000 102078982794.929337 0.000000
463000.000000 47111156372831944.000000 102078982794.931747 0.000000
464000.000000 47213235355626872.000000 102078982794.934143 0.000000
465000.000000 47315314338421808.000000 102078982794.936523 0.000000
466000.000000 47417393321216744.000000 102078982794.938889 0.000000
467000.000000 47519472304011680.000000 102078982794.941238 0.000000
468000.000000 47621551286806624.000000 102078982794.943573 0.000000
469000.000000 47723630269601568.000000 102078982794.945892 0.000000
470000.000000 47825709252396512.000000 102078982794.948196 0.000000
471000.000000 47927788235191464.000000 102078982794.950485 0.000000
472000.000000 48029867217986416.000000 102078982794.952759 0.000000
473000.000000 48131946200781368.000000 102078982794.955017 0.000000
474000.000000 48234025183576320.000000 102078982794.957260 0.000000
475000.000000 48336104166371280.000000 102078982794.959488 0.000000
476000.000000 48438183149166240.000000 102078982794.961716 0.000000
477000.000000 48540262131961200.000000 102078982794.963928 0.000000
478000.000000 48642341114756160.000000 102078982794.966125 0.000000
479000.000000 48744420097551128.000000 102078982794.968307 0.000000
480000.000000 48846499080346096.000000 102078982794.970474 0.000000
481000.000000 48948578063141064.000000 102078982794.972626 0.000000
482000.000000 49050657045936040.000000 102078982794.974762 0.000000
